"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-23","1.1",,"0.5","0.0","0.0",,"25.6","13.3",,"  180","  170","4.0","7.2",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-24","0.9",,"4.6","0.0","0.0",,"22.8","14.4",,"   20","   30","4.0","6.3","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-25","1.9",,"0.0","0.0","0.0",,"31.1","16.1",,"  240","  250","4.5","7.2",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-26","1.6",,"0.0","0.0","0.0",,"32.2","20.6",,"  180","  190","4.5","7.6",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-27","1.7",,"0.0","0.0","0.0",,"30.6","22.8",,"  160","  250","5.8","8.9",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-28","2.0",,"0.0","0.0","0.0",,"33.3","21.7",,"  230","  240","5.4","10.3",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-29","2.2",,"0.0","0.0","0.0",,"30.6","21.1",,"  170","  170","5.8","10.7","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-30","1.4",,"41.9","0.0","0.0",,"27.8","20.0",,"  240","  330","5.4","13.4","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-31","1.4",,"0.0","0.0","0.0",,"29.4","21.7",,"   70","  210","5.4","8.9","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-01","2.7",,"0.0","0.0","0.0",,"28.3","18.9",,"   60","   60","5.8","7.6",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-02","2.1",,"0.0","0.0","0.0",,"25.6","16.7",,"   60","   50","5.4","7.2",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-03","0.6",,"1.0","0.0","0.0",,"21.1","17.2",,"   90","  140","3.6","4.5","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-04","1.1",,"10.2","0.0","0.0",,"28.3","18.9",,"  160","  180","4.0","5.8","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-05","1.5",,"23.1","0.0","0.0",,"21.7","18.3",,"  280","  270","8.1","17.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-06","2.5",,"0.0","0.0","0.0",,"28.3","18.3",,"  250","  290","5.8","9.8","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-07","2.3",,"0.0","0.0","0.0",,"29.4","17.8",,"  310","  300","7.6","13.4",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-08","3.4",,"11.4","0.0","0.0",,"19.4","11.1",,"  290","  280","7.6","12.5","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-09","4.0",,"0.0","0.0","0.0",,"21.7","12.2",,"  290","  280","9.4","14.3",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-10","2.4",,"0.0","0.0","0.0",,"25.0","13.9",,"  300","  310","6.3","10.7",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-11","1.5",,"0.0","0.0","0.0",,"31.1","15.0",,"  270","  270","6.7","11.2",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-12","3.6",,"0.0","0.0","0.0",,"28.3","16.7",,"  290","  290","9.4","16.1",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-13","3.3",,"0.0","0.0","0.0",,"23.3","13.9",,"  280","  320","6.3","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-14","1.9",,"0.0","0.0","0.0",,"26.1","14.4",,"   20","  290","4.5","7.6",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-15","1.1",,"0.0","0.0","0.0",,"29.4","16.7",,"  260","  250","5.4","8.1",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-16","0.8",,"5.6","0.0","0.0",,"23.3","18.3",,"  150","   20","3.6","7.2","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-17","2.1",,"0.0","0.0","0.0",,"25.6","17.2",,"   70","  180","5.8","8.5",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-18","1.2",,"0.0","0.0","0.0",,"30.6","16.1",,"  160","  160","4.0","7.2",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-19","1.3",,"0.0","0.0","0.0",,"31.1","18.9",,"  170","  170","5.4","8.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-20","1.4",,"0.0","0.0","0.0",,"28.9","17.8",,"  160","  170","5.4","7.6",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-21","2.2",,"0.0","0.0","0.0",,"30.6","22.2",,"  300","  300","6.7","12.1",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-22","1.8",,"0.0","0.0","0.0",,"30.0","20.0",,"  290","  270","7.6","11.6",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-23","0.9",,"0.0","0.0","0.0",,"28.3","20.6",,"   70","   60","3.6","5.4",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-24","2.8",,"0.0","0.0","0.0",,"28.9","19.4",,"   60","   40","6.7","9.8",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-25","1.6",,"0.0","0.0","0.0",,"30.0","17.8",,"  170","  160","4.0","6.7",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-26","1.1",,"0.0","0.0","0.0",,"30.6","19.4",,"  160","  170","4.5","7.6",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-27","2.2",,"11.4","0.0","0.0",,"28.3","19.4",,"  160","  190","5.4","9.8","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-28","1.6",,"3.0","0.0","0.0",,"24.4","20.0",,"  160","  170","5.4","7.6","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-29","1.0",,"0.3","0.0","0.0",,"28.3","19.4",,"  270","  250","4.5","7.6","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-30","1.3",,"0.0","0.0","0.0",,"29.4","19.4",,"  160","  250","3.6","6.7",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-01","1.5",,"21.1","0.0","0.0",,"26.1","18.9",,"  170","  160","5.8","9.8","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-02","2.4",,"0.0","0.0","0.0",,"24.4","17.2",,"  310","  290","5.8","10.7","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-03","1.4",,"0.0","0.0","0.0",,"25.6","17.8",,"  250","  270","4.0","7.2",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-04","1.4",,"12.4","0.0","0.0",,"28.9","18.9",,"  260","  250","5.4","9.4","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-05","1.3",,"16.8","0.0","0.0",,"30.0","20.6",,"  280","  280","5.4","7.2","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-06","1.1",,"0.0","0.0","0.0",,"32.8","23.9",,"  170","  180","3.6","7.2",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-07","0.9",,"1.0","0.0","0.0",,"31.7","25.0",,"  260","  170","4.0","8.1","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-08","2.4",,"2.0","0.0","0.0",,"30.0","19.4",,"   60","   60","5.8","8.1","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-09","1.8",,"13.5","0.0","0.0",,"22.2","18.3",,"  150","  140","4.5","7.2","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-10","1.9",,"0.0","0.0","0.0",,"26.7","18.9",,"  290","  290","5.4","9.8","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-11","1.5",,"0.0","0.0","0.0",,"27.2","18.3",,"   60","   50","4.5","6.7",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-12","1.9",,"0.0","0.0","0.0",,"27.8","20.0",,"  170","  170","5.8","8.5",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-13","2.1",,"0.0","0.0","0.0",,"29.4","21.7",,"  230","  250","4.5","8.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-14","1.3",,"15.7","0.0","0.0",,"31.1","22.8",,"  280","  290","8.9","16.1","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-15","2.0",,"0.0","0.0","0.0",,"31.1","26.1",,"  280","  290","5.8","9.4",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-16","1.9",,"0.0","0.0","0.0",,"32.2","23.9",,"  210","  210","5.8","10.3",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-17","1.2",,"0.0","0.0","0.0",,"31.7","23.9",,"  280","  170","4.5","7.2",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-18","2.6",,"8.9","0.0","0.0",,"33.9","22.2",,"  250","  280","5.8","9.8","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-19","2.2",,"0.0","0.0","0.0",,"28.3","22.8",,"  320","  320","5.4","10.3",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-20","1.4",,"0.0","0.0","0.0",,"29.4","20.0",,"   80","   80","4.5","6.3",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-21","2.3",,"0.0","0.0","0.0",,"32.2","21.7",,"  220","  240","5.4","9.4",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-22","2.9",,"0.0","0.0","0.0",,"34.4","23.3",,"  280","  240","7.2","11.6",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-23","2.2",,"0.0","0.0","0.0",,"35.6","26.7",,"  290","  280","6.7","10.7",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-24","1.8",,"0.0","0.0","0.0",,"34.4","23.9",,"  240","  240","4.0","8.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-25","1.5",,"25.4","0.0","0.0",,"33.9","22.8",,"   60","   30","8.1","13.9","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-26","1.9",,"0.0","0.0","0.0",,"31.7","22.2",,"  290","  290","5.4","9.8","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-27","0.9",,"0.0","0.0","0.0",,"32.8","23.3",,"  250","  280","3.6","4.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-28","1.4",,"0.0","0.0","0.0",,"35.0","23.9",,"  250","  240","5.8","10.3","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-29","1.9",,"27.7","0.0","0.0",,"29.4","20.6",,"   60","   60","5.8","8.1","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-30","1.6",,"6.4","0.0","0.0",,"28.9","22.8",,"  160","  180","4.5","8.9","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-31","1.9",,"27.4","0.0","0.0",,"25.6","21.7",,"  120","  120","6.3","8.9","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-01","2.2",,"0.0","0.0","0.0",,"26.7","20.6",,"   60","   60","5.8","7.6","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-02","3.1",,"0.0","0.0","0.0",,"26.1","20.0",,"   70","   60","7.2","8.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-03","1.3",,"0.0","0.0","0.0",,"26.7","18.9",,"  180","  170","4.0","7.2",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-04","0.9",,"0.0","0.0","0.0",,"27.2","19.4",,"  250","  200","3.6","6.7",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-05","1.7",,"0.0","0.0","0.0",,"28.3","20.6",,"  240","  240","4.5","8.5",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-06","2.3",,"1.3","0.0","0.0",,"30.6","22.2",,"  290","  300","6.3","9.8","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-07","1.8",,"0.0","0.0","0.0",,"30.0","21.1",,"  330","  300","4.5","8.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-08","0.6",,"0.0","0.0","0.0",,"30.0","21.7",,"   60","   30","3.6","4.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-09","1.2",,"0.0","0.0","0.0",,"30.6","21.7",,"  220","  200","4.5","8.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-10","1.8",,"2.3","0.0","0.0",,"30.0","23.9",,"  260","  250","5.4","8.9","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-11","2.0",,"3.8","0.0","0.0",,"32.8","23.3",,"  290","  280","5.8","8.9","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-12","2.3",,"8.1","0.0","0.0",,"33.9","22.8",,"  250","  270","5.8","9.8","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-13","1.8",,"0.0","0.0","0.0",,"35.6","27.2",,"  260","  170","5.4","8.5",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-14","1.7",,"1.5","0.0","0.0",,"34.4","25.6",,"  280","  250","5.4","9.8","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-15","1.3",,"0.0","0.0","0.0",,"33.3","25.0",,"  290","  290","4.0","6.3",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-16","1.8",,"2.8","0.0","0.0",,"30.6","25.6",,"  230","  250","5.8","10.7","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-17","2.4",,"0.3","0.0","0.0",,"29.4","25.0",,"  240","  250","7.6","14.8",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-18","0.7",,"0.8","0.0","0.0",,"29.4","22.2",,"   50","   40","4.0","5.8","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-19","1.0",,"0.3","0.0","0.0",,"31.1","23.3",,"   40","   20","5.4","7.2","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-20","2.1",,"20.8","0.0","0.0",,"28.3","21.1",,"  160","  160","7.2","10.3","    1","    1",,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-21","1.9",,"7.9","0.0","0.0",,"30.0","22.8",,"  200","  180","5.4","9.4","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-22","2.6",,"0.0","0.0","0.0",,"26.1","18.3",,"  310","  300","6.3","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-23","0.8",,"0.0","0.0","0.0",,"27.8","16.1",,"  290","  250","4.0","7.6",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-24",,,"0.0","0.0","0.0",,"31.1","20.0",,"  280",,"2.7",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-25",,,"0.3","0.0","0.0",,"30.0","20.6",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-26",,,"0.0","0.0","0.0",,"32.2","23.9",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-27","1.2",,"0.0","0.0","0.0",,"31.7","22.8",,"  180","  170","4.5","7.6",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-28","1.1",,"0.0","0.0","0.0",,"31.7","22.2",,"   99",,"3.1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-29","2.4",,"0.0","0.0","0.0",,"32.8","23.3",,"   50","   10","4.5","8.5",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-30","1.4",,"0.0","0.0","0.0",,"30.0","20.6",,"   60","   70","5.4","7.2",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-31","1.5",,"0.0","0.0","0.0",,"31.7","23.3",,"  230","  240","4.0","7.6",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-01","0.8",,"12.7","0.0","0.0",,"26.1","20.6",,"  350","  340","4.5","7.2","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-02","2.7",,"0.0","0.0","0.0",,"27.2","18.9",,"   50","   30","5.8","8.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-03","3.0",,"0.0","0.0","0.0",,"23.9","18.9",,"   60","   50","6.7","10.7",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-04","3.0",,"0.0","0.0","0.0",,"26.7","18.3",,"   60","   50","6.7","9.4",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-05","3.4",,"0.0","0.0","0.0",,"28.9","18.3",,"   30","   20","7.2","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-06","4.3",,"0.0","0.0","0.0",,"26.7","21.7",,"   60","   60","8.1","13.4","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-07","2.9",,"0.0","0.0","0.0",,"29.4","21.7",,"   70","   30","6.3","9.8","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-08","1.2",,"0.0","0.0","0.0",,"31.7","21.7",,"  260","  250","4.5","8.5","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-09","1.7",,"5.6","0.0","0.0",,"32.8","23.9",,"  280","  280","4.5","7.6","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-10","1.8",,"0.0","0.0","0.0",,"32.2","23.3",,"  220","  210","4.5","9.4","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-11","2.6",,"0.0","0.0","0.0",,"28.3","19.4",,"  310","  280","7.2","12.5",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-12","1.9",,"0.0","0.0","0.0",,"25.6","16.7",,"   60","  200","4.0","7.2",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-13","1.8",,"0.0","0.0","0.0",,"28.3","17.8",,"  220","  240","5.8","10.3",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-14","2.2",,"14.2","0.0","0.0",,"32.8","19.4",,"   50","  280","6.7","12.5","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-15","2.2",,"0.0","0.0","0.0",,"23.3","16.1",,"   60","   40","6.7","10.7",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-16","1.2",,"0.0","0.0","0.0",,"22.8","16.1",,"  160","  160","4.0","7.6",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-17","1.5",,"0.0","0.0","0.0",,"25.0","15.0",,"  160","  200","4.5","8.5",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-18","1.6",,"0.0","0.0","0.0",,"27.8","21.1",,"  250","  200","5.4","8.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-19","1.1",,"17.3","0.0","0.0",,"24.4","20.6",,"  280","  200","5.4","8.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-20","1.0",,"0.0","0.0","0.0",,"27.8","20.0",,"   60","  360","4.0","5.4","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-21","1.7",,"0.0","0.0","0.0",,"28.9","20.0",,"   30","   30","5.4","7.6","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-22","1.1",,"0.0","0.0","0.0",,"30.0","18.3",,"  160","  180","3.6","6.3",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-23","0.8",,"0.3","0.0","0.0",,"30.6","17.8",,"   40","   40","5.4","7.6","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-24","2.3",,"5.1","0.0","0.0",,"21.7","14.4",,"   60","   50","6.3","10.3","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-25","1.3",,"0.0","0.0","0.0",,"21.1","12.2",,"   50","   60","4.5","6.7",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-26","2.0",,"0.0","0.0","0.0",,"23.3","12.2",,"  160","  170","5.4","8.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-27","1.4",,"5.6","0.0","0.0",,"23.3","17.8",,"  260","  250","4.5","8.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-28","3.6",,"0.0","0.0","0.0",,"20.6","13.3",,"   60","   70","8.1","12.1","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-29","5.0",,"0.0","0.0","0.0",,"17.8","13.9",,"   70","   90","9.4","13.9","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-30","4.3",,"10.2","0.0","0.0",,"15.0","13.3",,"   80","   60","7.2","12.5","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-01","3.4",,"0.0","0.0","0.0",,"16.7","13.3",,"   70","   50","7.2","10.3","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-02","1.2",,"0.0","0.0","0.0",,"17.2","13.9",,"   80","   40","4.0","5.4","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-03","1.0",,"0.0","0.0","0.0",,"22.2","15.6",,"   60","  290","3.1","4.9","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-04","3.4",,"0.0","0.0","0.0",,"20.6","15.6",,"   70","   60","6.7","10.3",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-05","2.1",,"0.0","0.0","0.0",,"19.4","11.7",,"   60","   60","5.8","7.6",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-06","0.9",,"0.0","0.0","0.0",,"22.8","12.8",,"  160","  170","3.1","5.8","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-07","1.1",,"0.0","0.0","0.0",,"23.9","13.9",,"  160","  180","4.0","7.2","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-08","0.9",,"5.8","0.0","0.0",,"20.0","14.4",,"  300","  300","3.6","4.9","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-09","3.3",,"14.0","0.0","0.0",,"18.3","10.6",,"   30","   30","7.2","12.5","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-10","2.1",,"0.0","0.0","0.0",,"17.8","8.3",,"  350","  360","6.7","10.3",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-11","1.6",,"0.0","0.0","0.0",,"17.2","7.8",,"   60","   60","4.0","6.7",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-12","0.5",,"0.0","0.0","0.0",,"18.9","11.7",,"  170","  170","3.6","5.8",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-13","1.3",,"0.0","0.0","0.0",,"19.4","11.7",,"  340",,"5.4",,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-14","2.1",,"0.0","0.0","0.0",,"16.7","8.3",,"   50","  350","5.4","8.5",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-15","1.4",,"0.0","0.0","0.0",,"18.3","7.2",,"  160","  160","4.0","6.3",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-16","1.8",,"0.0","0.0","0.0",,"20.6","11.7",,"  250","  240","4.5","8.5",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-17","1.2",,"0.0","0.0","0.0",,"27.2","17.2",,"  280","  210","3.6","6.3",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-18","1.8",,"0.0","0.0","0.0",,"27.2","19.4",,"  230","  230","6.3","10.3",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-19","2.0",,"0.0","0.0","0.0",,"29.4","18.3",,"  250","  240","5.8","9.4",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-20","2.8",,"0.0","0.0","0.0",,"21.1","16.7",,"  110","  110","5.4","7.6","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-21","1.0",,"28.2","0.0","0.0",,"20.6","13.9",,"  300","  310","5.4","7.6","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-22","4.7",,"7.4","0.0","0.0",,"13.9","8.3",,"  280","  280","8.9","15.7","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-23","3.8",,"0.0","0.0","0.0",,"16.1","7.2",,"  290","  290","9.8","16.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-24","2.7",,"0.0","0.0","0.0",,"16.7","8.3",,"  300","  310","7.2","13.4",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-25","2.9",,"0.0","0.0","0.0",,"11.1","6.1",,"  310","  310","7.2","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-26","1.8",,"0.0","0.0","0.0",,"10.6","3.3",,"  310","  320","5.8","8.5",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-27","2.3",,"35.8","0.0","0.0",,"12.8","4.4",,"  110","  120","5.8","9.4","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-28","3.7",,"0.0","0.0","0.0",,"10.6","5.6",,"  300","  310","8.9","15.7","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-29","1.9",,"0.0","0.0","0.0",,"17.8","3.9",,"  250","  270","6.3","9.8",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-30","1.7",,"14.2","0.0","0.0",,"24.4","12.2",,"   10","   20","8.1","16.5","    1",,,,,,
